delta change = 
         1         2         3         4         5         6         7         8         9        10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40
     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50     10.50
     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20     11.20
     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90     11.90
     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60     12.60
     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30     13.30
     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00     14.00
     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70     14.70
     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40     15.40
     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10     16.10
     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80     16.80
     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50     17.50
     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20     18.20
     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90     18.90
     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60     19.60
     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30     20.30
     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00     21.00
     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70     21.70
     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40     22.40
     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10     23.10
     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80     23.80
     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50     24.50
     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20     25.20
     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90     25.90
     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60     26.60
     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30     27.30
     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00     28.00
     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70     28.70
     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40     29.40
     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10     30.10
     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80     30.80
     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50     31.50
     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20     32.20
     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90     32.90
     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60     33.60
     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30     34.30
     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00     35.00
     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70     35.70
     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40     36.40
     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10     37.10
     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80     37.80
     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50     38.50
     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20     39.20
     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90     39.90
     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60     40.60
     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30     41.30
     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00     42.00
     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70     42.70
     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40     43.40
     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10     44.10
     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80     44.80
     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50     45.50
     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20     46.20
     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90     46.90
     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60     47.60
     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30     48.30
     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00     49.00
     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70     49.70
     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40     50.40
     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10     51.10
     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80     51.80
     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50     52.50
     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20     53.20
     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90     53.90
     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60     54.60
     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30     55.30
     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00     56.00
     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70     56.70
     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40     57.40
     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10     58.10
     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80     58.80
